customerID,gender,tenure,MonthlyCharges,TotalCharges,Contract,InternetService,PaymentMethod,tenure_group,Churn
2091-GPPIQ,Female,72,78.95,5730.15,"Two year",DSL,"Electronic check",Loyal,No
6326-MTTXK,Male,8,100.85,819.55,Month-to-month,"Fiber optic","Electronic check",Mid,Yes
5071-FBJFS,Female,4,50.30,217.10,Month-to-month,DSL,"Electronic check",New,No
2796-UUZZO,Male,63,80.30,4896.35,Month-to-month,"Fiber optic","Credit card (automatic)",Loyal,No
0330-IVZHA,Female,5,69.95,330.15,Month-to-month,"Fiber optic","Electronic check",New,Yes
3794-NFNCH,Male,30,50.00,1474.90,Month-to-month,DSL,"Mailed check",Loyal,No
5193-QLVZB,Male,63,104.75,6536.50,"Two year","Fiber optic","Bank transfer (automatic)",Loyal,No
2886-KEFUM,Female,63,107.50,6873.75,"One year","Fiber optic","Electronic check",Loyal,Yes
5522-NYKPB,Male,25,85.90,2199.05,Month-to-month,"Fiber optic","Electronic check",Loyal,No
4237-RLAQD,Male,1,45.85,45.85,Month-to-month,DSL,"Mailed check",New,Yes
9957-YODKZ,Male,6,80.80,457.10,Month-to-month,"Fiber optic","Electronic check",New,No
2245-ADZFJ,Female,31,80.55,2471.60,"Two year",DSL,"Bank transfer (automatic)",Loyal,No
7776-QGYJC,Female,39,81.50,3107.30,Month-to-month,"Fiber optic","Bank transfer (automatic)",Loyal,No
9651-GTSAQ,Female,53,106.10,5769.75,"One year","Fiber optic","Bank transfer (automatic)",Loyal,Yes
3186-BAXNB,Female,1,91.70,91.70,Month-to-month,"Fiber optic","Electronic check",New,Yes
4672-FOTSD,Male,12,67.25,832.30,Month-to-month,DSL,"Electronic check",Mid,No
0637-YLETY,Female,16,95.60,1555.65,Month-to-month,"Fiber optic","Credit card (automatic)",Loyal,Yes
7338-ERIVA,Male,39,45.05,1790.60,"One year",DSL,"Bank transfer (automatic)",Loyal,No
1157-BQCUW,Male,1,74.95,74.95,Month-to-month,"Fiber optic","Electronic check",New,Yes
8259-NFJTV,Female,7,34.65,246.60,Month-to-month,DSL,"Mailed check",Mid,No
3223-DWFIO,Male,4,69.35,261.65,Month-to-month,"Fiber optic","Electronic check",New,No
2660-EMUBI,Male,10,95.35,898.35,Month-to-month,"Fiber optic","Electronic check",Mid,Yes
6968-GMKPR,Female,55,81.55,4509.50,Month-to-month,"Fiber optic","Electronic check",Loyal,No
4751-ERMAN,Male,72,75.40,5480.25,"Two year",DSL,"Bank transfer (automatic)",Loyal,No
1436-ZMJAN,Female,10,67.80,653.15,Month-to-month,DSL,"Credit card (automatic)",Mid,No
3292-PBZEJ,Male,11,111.40,1183.05,Month-to-month,"Fiber optic","Electronic check",Mid,No
0799-DDIHE,Female,15,46.30,639.45,Month-to-month,DSL,"Electronic check",Loyal,No
7675-OZCZG,Female,3,45.00,127.10,Month-to-month,DSL,"Electronic check",New,Yes
5014-WUQMG,Male,47,96.10,4391.45,"One year","Fiber optic","Electronic check",Loyal,No
2003-CKLOR,Male,66,99.50,6710.50,Month-to-month,"Fiber optic","Electronic check",Loyal,Yes
0993-OSGPT,Female,68,60.65,3975.90,"One year",DSL,"Bank transfer (automatic)",Loyal,No
9254-RBFON,Female,17,98.60,1704.95,"One year","Fiber optic","Bank transfer (automatic)",Loyal,Yes
1205-WNWPJ,Female,7,59.50,415.95,Month-to-month,DSL,"Mailed check",Mid,Yes
9391-EOYLI,Male,12,80.45,950.20,Month-to-month,"Fiber optic","Electronic check",Mid,Yes
7108-DGVUU,Female,21,71.70,1497.05,"One year",DSL,"Bank transfer (automatic)",Loyal,No
2782-JEEBU,Male,21,36.00,780.15,Month-to-month,DSL,"Mailed check",Loyal,No
5127-BZENZ,Female,56,65.20,3512.15,"One year",DSL,"Bank transfer (automatic)",Loyal,No
2720-FVBQP,Female,6,48.95,273.25,Month-to-month,DSL,"Credit card (automatic)",New,No
9906-NHHVC,Female,65,53.50,3517.90,"Two year",DSL,"Bank transfer (automatic)",Loyal,No
4522-XRWWI,Male,42,80.45,3375.90,"One year",DSL,"Credit card (automatic)",Loyal,No
3766-EJLFL,Female,68,109.05,7508.55,"Two year","Fiber optic","Bank transfer (automatic)",Loyal,No
8152-UOBNY,Female,50,106.80,5347.95,"One year","Fiber optic","Electronic check",Loyal,No
7351-KYHQH,Female,7,64.95,493.65,Month-to-month,DSL,"Electronic check",Mid,No
8387-MOJJT,Female,42,77.95,3384.00,Month-to-month,"Fiber optic","Credit card (automatic)",Loyal,Yes
2761-OCIAX,Male,2,74.70,165.40,Month-to-month,"Fiber optic","Electronic check",New,Yes
7321-VGNKU,Female,2,70.35,120.25,Month-to-month,"Fiber optic","Electronic check",New,No
5327-CNLUQ,Male,48,96.90,4473.45,"Two year","Fiber optic","Bank transfer (automatic)",Loyal,No
5816-JMLGY,Female,70,80.40,5717.85,"Two year",DSL,"Bank transfer (automatic)",Loyal,No
3068-OMWZA,Male,1,88.80,88.80,Month-to-month,"Fiber optic","Electronic check",New,Yes
2927-QRRQV,Male,46,94.65,4312.50,"One year","Fiber optic","Electronic check",Loyal,No
6032-KRXXO,Male,30,90.25,2755.35,Month-to-month,"Fiber optic","Electronic check",Loyal,Yes
7459-RRWQZ,Female,15,64.65,994.55,Month-to-month,DSL,"Bank transfer (automatic)",Loyal,Yes
6265-SXWBU,Male,69,95.75,6511.25,"One year","Fiber optic","Credit card (automatic)",Loyal,No
6374-NTQLP,Male,72,104.10,7447.70,"Two year","Fiber optic","Credit card (automatic)",Loyal,No
4154-AQUGT,Male,13,89.05,1169.35,Month-to-month,"Fiber optic","Bank transfer (automatic)",Loyal,Yes
3584-WKTTW,Male,51,111.55,5720.35,"One year","Fiber optic","Electronic check",Loyal,No
3399-BMLVW,Male,51,60.50,3121.45,"Two year",DSL,"Credit card (automatic)",Loyal,No
1971-DTCZB,Female,72,90.95,6468.60,"Two year",DSL,"Bank transfer (automatic)",Loyal,No
3092-IGHWF,Male,67,87.40,5918.80,"One year","Fiber optic","Electronic check",Loyal,Yes
3813-DHBBB,Male,67,50.95,3521.70,"Two year",DSL,"Bank transfer (automatic)",Loyal,No
4939-KYYPY,Male,27,59.45,1611.65,Month-to-month,DSL,"Electronic check",Loyal,No
8017-LXHFA,Female,23,94.75,2293.60,Month-to-month,"Fiber optic","Electronic check",Loyal,Yes
5930-GBIWP,Male,69,81.50,5553.25,"Two year",DSL,"Credit card (automatic)",Loyal,No
6022-KOUQO,Female,2,29.05,44.75,Month-to-month,DSL,"Bank transfer (automatic)",New,No
6352-TWCAU,Female,35,86.45,3029.10,Month-to-month,"Fiber optic","Electronic check",Loyal,Yes
2361-UPSND,Female,46,70.60,3231.05,"One year",DSL,"Mailed check",Loyal,No
6035-RIIOM,Female,54,97.20,5129.45,"Two year","Fiber optic","Bank transfer (automatic)",Loyal,No
2929-QNSRW,Female,56,98.25,5508.35,"One year","Fiber optic","Electronic check",Loyal,Yes
1262-OPMFY,Female,9,75.75,655.90,Month-to-month,"Fiber optic","Bank transfer (automatic)",Mid,Yes
9504-DSHWM,Male,20,59.20,1191.20,Month-to-month,DSL,"Bank transfer (automatic)",Loyal,No
5035-BVCXS,Male,11,75.90,866.40,Month-to-month,"Fiber optic","Mailed check",Mid,No
6267-DCFFZ,Female,30,90.05,2627.20,Month-to-month,"Fiber optic","Electronic check",Loyal,No
3533-UVMOM,Male,68,70.95,4741.45,"Two year",DSL,"Bank transfer (automatic)",Loyal,No
2439-LYPMQ,Male,38,102.60,4009.20,Month-to-month,"Fiber optic","Electronic check",Loyal,No
4248-QPAVC,Female,17,85.35,1463.45,Month-to-month,"Fiber optic","Bank transfer (automatic)",Loyal,Yes
1899-VXWXM,Male,48,106.10,5082.80,"One year","Fiber optic","Credit card (automatic)",Loyal,Yes
1478-VPOAD,Female,1,43.80,43.80,Month-to-month,DSL,"Electronic check",New,No
9995-HOTOH,Male,63,59.00,3707.60,"Two year",DSL,"Electronic check",Loyal,No
2988-PLAHS,Female,3,69.95,220.45,"One year",DSL,"Electronic check",New,No
4999-IEZLT,Male,66,29.45,1983.15,"One year",DSL,"Credit card (automatic)",Loyal,No
8883-ANODQ,Female,68,84.40,5746.75,"Two year","Fiber optic","Credit card (automatic)",Loyal,No
4690-LLKUA,Male,17,45.05,770.60,Month-to-month,DSL,"Electronic check",Loyal,Yes
5980-BDHPY,Male,72,87.10,6230.10,"Two year",DSL,"Bank transfer (automatic)",Loyal,No
9469-WEJBT,Male,37,90.35,3419.30,Month-to-month,"Fiber optic","Electronic check",Loyal,No
3331-HQDTW,Female,34,109.80,3587.25,Month-to-month,"Fiber optic","Mailed check",Loyal,Yes
9490-DFPMD,Female,42,84.65,3541.35,Month-to-month,"Fiber optic","Electronic check",Loyal,Yes
2581-VKIRT,Female,59,65.50,3801.30,"One year",DSL,"Mailed check",Loyal,No
5442-XSDCW,Male,11,79.50,868.50,Month-to-month,"Fiber optic","Bank transfer (automatic)",Mid,Yes
7426-WEIJX,Male,60,80.95,4859.10,Month-to-month,"Fiber optic","Electronic check",Loyal,No
2851-MMUTZ,Female,27,56.15,1439.35,Month-to-month,DSL,"Mailed check",Loyal,No
3049-NDXFL,Female,1,85.80,85.80,Month-to-month,"Fiber optic","Mailed check",New,Yes
8580-AECUZ,Male,1,79.10,79.10,Month-to-month,"Fiber optic","Electronic check",New,Yes
3307-TLCUD,Male,17,34.40,592.75,Month-to-month,DSL,"Mailed check",Loyal,No
7963-GQRMY,Female,3,44.30,134.50,Month-to-month,DSL,"Mailed check",New,Yes
8189-HBVRW,Female,53,90.80,4921.20,Month-to-month,"Fiber optic","Electronic check",Loyal,No
1228-FZFRV,Male,50,105.95,5341.80,Month-to-month,"Fiber optic","Credit card (automatic)",Loyal,Yes
3500-NSDOA,Male,68,70.80,4859.95,"Two year",DSL,"Credit card (automatic)",Loyal,No
3761-FLYZI,Female,65,108.80,7082.45,Month-to-month,"Fiber optic","Bank transfer (automatic)",Loyal,No
2058-DCJBE,Male,5,69.75,324.60,Month-to-month,"Fiber optic","Electronic check",New,Yes
5364-XYIRR,Male,51,94.65,4812.75,Month-to-month,"Fiber optic","Electronic check",Loyal,Yes
4829-AUOAX,Female,46,96.05,4399.50,Month-to-month,"Fiber optic","Bank transfer (automatic)",Loyal,Yes
1219-NNDDO,Female,9,76.85,663.55,Month-to-month,"Fiber optic","Electronic check",Mid,No
9659-QEQSY,Female,45,115.65,5125.50,Month-to-month,"Fiber optic","Electronic check",Loyal,No
5405-ZMYXQ,Female,8,74.60,548.90,Month-to-month,"Fiber optic","Credit card (automatic)",Mid,No
5047-LHVLY,Male,1,50.15,50.15,Month-to-month,DSL,"Mailed check",New,Yes
1442-OKRJE,Male,66,103.15,7031.30,"One year","Fiber optic","Bank transfer (automatic)",Loyal,No
4737-AQCPU,Male,72,72.10,5016.65,"Two year",DSL,"Credit card (automatic)",Loyal,No
9158-VCTQB,Female,41,113.60,4594.95,Month-to-month,"Fiber optic","Bank transfer (automatic)",Loyal,Yes
6311-UEUME,Female,29,78.90,2384.15,Month-to-month,"Fiber optic","Electronic check",Loyal,Yes
0793-TWELN,Female,4,80.15,319.85,Month-to-month,"Fiber optic","Electronic check",New,No
1060-ENTOF,Female,67,105.40,7035.60,"One year","Fiber optic","Credit card (automatic)",Loyal,No
0999-QXNSA,Male,7,45.75,344.20,Month-to-month,DSL,"Mailed check",Mid,No
9225-BZLNZ,Male,72,85.25,6083.10,"Two year",DSL,"Electronic check",Loyal,No
4422-QVIJA,Female,35,50.15,1655.35,Month-to-month,DSL,"Mailed check",Loyal,No
9365-SRSZE,Male,27,70.55,1943.90,Month-to-month,"Fiber optic","Electronic check",Loyal,No
6839-ITVZJ,Female,26,60.05,1616.15,Month-to-month,DSL,"Electronic check",Loyal,Yes
0274-JKUJR,Male,7,58.85,465.70,Month-to-month,DSL,"Mailed check",Mid,No
5740-YHGTW,Male,70,97.55,6669.05,Month-to-month,"Fiber optic","Credit card (automatic)",Loyal,No
1696-MZVAU,Male,39,25.25,947.75,"One year",DSL,"Credit card (automatic)",Loyal,No
7359-WWYJV,Male,72,114.45,8375.05,"Two year","Fiber optic","Credit card (automatic)",Loyal,No
0375-HVGXO,Female,1,34.70,34.70,Month-to-month,DSL,"Electronic check",New,Yes
4906-ZHGPK,Male,54,70.70,3770.00,"One year",DSL,"Electronic check",Loyal,No
8593-WHYHV,Male,3,85.30,264.80,Month-to-month,"Fiber optic","Electronic check",New,Yes
3795-GWTRD,Female,63,75.55,4707.85,"Two year",DSL,"Credit card (automatic)",Loyal,No
1298-PHBTI,Male,71,84.80,6152.40,"Two year","Fiber optic","Electronic check",Loyal,No
6097-EQISJ,Female,66,102.45,6615.15,"One year","Fiber optic","Credit card (automatic)",Loyal,Yes
4423-YLHDV,Female,21,104.40,2200.25,Month-to-month,"Fiber optic","Bank transfer (automatic)",Loyal,Yes
8158-WPEZG,Male,11,35.65,425.10,Month-to-month,DSL,"Electronic check",Mid,No
0107-YHINA,Male,1,99.75,99.75,Month-to-month,"Fiber optic","Electronic check",New,Yes
4918-FYJNT,Female,55,90.45,5044.80,Month-to-month,"Fiber optic","Electronic check",Loyal,No
0727-BNRLG,Male,69,97.65,6743.55,"Two year","Fiber optic","Credit card (automatic)",Loyal,No
4854-CIDCF,Female,3,73.85,196.40,Month-to-month,"Fiber optic","Electronic check",New,No
8640-SDGKB,Male,4,74.40,299.70,Month-to-month,DSL,"Electronic check",New,Yes
3280-MRDOF,Male,30,69.10,2093.90,"Two year",DSL,"Credit card (automatic)",Loyal,No
6435-SRWBJ,Female,5,82.75,417.75,Month-to-month,"Fiber optic","Electronic check",New,No
6303-KFWSL,Female,29,55.25,1620.20,"One year",DSL,"Electronic check",Loyal,No
1702-CCFNJ,Male,52,61.35,3169.55,Month-to-month,DSL,"Bank transfer (automatic)",Loyal,No
8932-CZHRQ,Male,68,76.75,5233.25,"One year",DSL,"Credit card (automatic)",Loyal,No
5515-RUGKN,Male,8,54.75,438.05,Month-to-month,DSL,"Credit card (automatic)",Mid,No
2081-VEYEH,Male,3,107.95,318.60,Month-to-month,"Fiber optic","Electronic check",New,No
6407-UTSLV,Female,2,83.80,163.70,Month-to-month,"Fiber optic","Bank transfer (automatic)",New,No
4116-TZAQJ,Female,9,74.25,639.65,Month-to-month,"Fiber optic","Credit card (automatic)",Mid,Yes
9060-HJJRW,Female,51,56.40,2928.50,"One year",DSL,"Credit card (automatic)",Loyal,No
7398-SKNQZ,Female,3,94.90,273.20,Month-to-month,"Fiber optic","Electronic check",New,No
5935-FCCNB,Female,17,94.20,1608.15,Month-to-month,"Fiber optic","Electronic check",Loyal,No
1958-RNRKS,Male,30,49.90,1441.95,Month-to-month,DSL,"Electronic check",Loyal,No
5136-RGMZO,Male,31,71.05,2168.15,Month-to-month,DSL,"Electronic check",Loyal,No
8345-MVDYC,Female,45,81.65,3618.70,"Two year",DSL,"Bank transfer (automatic)",Loyal,No
8226-BXGES,Male,64,89.45,5692.65,"One year","Fiber optic","Bank transfer (automatic)",Loyal,No
3877-JRJIP,Male,1,59.85,59.85,Month-to-month,DSL,"Electronic check",New,Yes
8375-DKEBR,Female,1,69.60,69.60,Month-to-month,"Fiber optic","Electronic check",New,Yes
9705-IOVQQ,Male,61,99.00,5969.30,"One year","Fiber optic","Electronic check",Loyal,No
7511-YMXVQ,Male,9,45.40,418.80,Month-to-month,DSL,"Electronic check",Mid,Yes
2040-XBAVJ,Male,72,114.45,8100.55,"Two year","Fiber optic","Bank transfer (automatic)",Loyal,No
8887-IPQNC,Female,7,44.25,313.45,Month-to-month,DSL,"Mailed check",Mid,No
8646-JCOMS,Female,66,90.55,6130.95,"One year","Fiber optic","Bank transfer (automatic)",Loyal,No
9804-ICWBG,Male,1,69.90,69.90,Month-to-month,"Fiber optic","Electronic check",New,Yes
0106-GHRQR,Male,16,71.40,1212.10,Month-to-month,DSL,"Bank transfer (automatic)",Loyal,No
5318-IXUZF,Female,2,87.15,183.75,Month-to-month,"Fiber optic","Bank transfer (automatic)",New,Yes
8952-WCVCD,Female,41,104.45,4162.05,"One year","Fiber optic","Bank transfer (automatic)",Loyal,No
3963-RYFNS,Female,72,116.45,8013.55,"Two year","Fiber optic","Bank transfer (automatic)",Loyal,No
3198-VELRD,Female,3,84.75,264.85,Month-to-month,"Fiber optic","Bank transfer (automatic)",New,Yes
1320-REHCS,Male,52,110.75,5832.00,Month-to-month,"Fiber optic","Electronic check",Loyal,No
4137-JOPHL,Female,50,89.70,4304.50,"Two year","Fiber optic","Bank transfer (automatic)",Loyal,No
9436-ZBZCT,Male,14,89.95,1178.40,Month-to-month,"Fiber optic","Electronic check",Loyal,Yes
7801-CEDNV,Male,27,48.70,1421.75,"One year",DSL,"Credit card (automatic)",Loyal,No
2057-BOYKM,Female,72,96.60,6827.50,"Two year","Fiber optic","Bank transfer (automatic)",Loyal,No
3658-QQJYD,Male,62,74.30,4698.05,"One year",DSL,"Credit card (automatic)",Loyal,No
1803-BGNBD,Female,12,54.30,654.50,Month-to-month,DSL,"Electronic check",Mid,No
0134-XWXCE,Female,44,74.85,3268.05,"One year",DSL,"Bank transfer (automatic)",Loyal,No
6950-TWMYB,Male,54,79.95,4362.05,"Two year","Fiber optic","Bank transfer (automatic)",Loyal,No
2511-MORQY,Male,50,54.90,2614.10,"One year",DSL,"Bank transfer (automatic)",Loyal,No
9470-XCCEM,Male,35,89.65,3161.60,Month-to-month,"Fiber optic","Bank transfer (automatic)",Loyal,No
6519-CFDBX,Female,2,45.40,80.95,Month-to-month,DSL,"Electronic check",New,No
3902-MIVLE,Male,63,75.70,4676.70,"Two year",DSL,"Mailed check",Loyal,No
0409-WTMPL,Female,58,110.65,6526.65,"One year","Fiber optic","Credit card (automatic)",Loyal,No
3669-WHAFY,Female,71,115.15,8078.10,"Two year","Fiber optic","Credit card (automatic)",Loyal,No
3055-VTCGS,Female,63,58.55,3503.50,"One year",DSL,"Credit card (automatic)",Loyal,No
3144-KMTWZ,Male,71,93.25,6669.45,Month-to-month,"Fiber optic","Bank transfer (automatic)",Loyal,No
7279-BUYWN,Female,41,113.20,4689.50,Month-to-month,"Fiber optic","Electronic check",Loyal,Yes
7156-MHUGY,Male,13,90.50,1201.15,Month-to-month,"Fiber optic","Electronic check",Loyal,Yes
7198-GLXTC,Male,2,79.00,143.65,Month-to-month,"Fiber optic","Electronic check",New,Yes
5207-PLSTK,Male,1,48.75,48.75,Month-to-month,DSL,"Mailed check",New,No
2307-FYNNL,Male,65,109.05,7108.20,"Two year","Fiber optic","Electronic check",Loyal,No
2155-AMQRX,Female,28,54.90,1505.15,Month-to-month,DSL,"Credit card (automatic)",Loyal,No
5091-HFAZW,Female,2,91.15,168.50,Month-to-month,"Fiber optic","Electronic check",New,No
2519-LBNQL,Male,60,104.35,6339.45,"One year","Fiber optic","Electronic check",Loyal,No
8623-ULFNQ,Female,26,66.05,1652.40,Month-to-month,DSL,"Electronic check",Loyal,No
8380-PEFPE,Male,1,71.65,71.65,Month-to-month,"Fiber optic","Electronic check",New,Yes
1568-LJSZU,Male,68,92.20,6392.85,"Two year",DSL,"Credit card (automatic)",Loyal,No
7530-HDYDS,Female,38,84.25,3264.50,Month-to-month,"Fiber optic","Credit card (automatic)",Loyal,Yes
7789-HKSBS,Female,42,105.20,4599.15,"One year","Fiber optic","Bank transfer (automatic)",Loyal,No
2586-CWXVV,Male,54,30.40,1621.35,Month-to-month,DSL,"Electronic check",Loyal,No
3096-IZETN,Female,12,78.10,947.30,Month-to-month,"Fiber optic","Bank transfer (automatic)",Mid,Yes
2348-KCJLT,Female,44,61.50,2722.20,"One year",DSL,"Mailed check",Loyal,No
8401-EMUWF,Male,42,69.40,3058.30,Month-to-month,DSL,"Bank transfer (automatic)",Loyal,No
5377-NDTOU,Female,71,91.05,6293.75,"Two year",DSL,"Mailed check",Loyal,No
5922-ABDVO,Female,19,89.65,1761.05,Month-to-month,"Fiber optic","Mailed check",Loyal,Yes
2474-LCNUE,Female,23,73.65,1642.75,Month-to-month,DSL,"Credit card (automatic)",Loyal,No
9172-ANCRX,Female,10,98.70,973.25,Month-to-month,"Fiber optic","Electronic check",Mid,Yes
6650-VJONK,Male,1,43.85,43.85,Month-to-month,DSL,"Bank transfer (automatic)",New,No
2178-PMGCJ,Male,22,69.70,1490.40,Month-to-month,"Fiber optic","Mailed check",Loyal,No
7492-TAFJD,Male,7,38.55,280.00,"Two year",DSL,"Mailed check",Mid,No
2773-MADBQ,Female,36,53.10,1901.25,"Two year",DSL,"Mailed check",Loyal,No
7860-KSUGX,Male,72,64.45,4720.00,"Two year",DSL,"Credit card (automatic)",Loyal,No
6910-HADCM,Female,1,76.35,76.35,Month-to-month,"Fiber optic","Electronic check",New,Yes
4816-LXZYW,Female,23,79.15,1676.95,Month-to-month,"Fiber optic","Electronic check",Loyal,Yes
9606-PBKBQ,Male,32,85.00,2642.05,Month-to-month,"Fiber optic","Electronic check",Loyal,Yes
5149-QYTTU,Female,71,95.15,6770.85,"One year","Fiber optic","Credit card (automatic)",Loyal,No
2070-XYMFH,Female,23,79.35,1835.30,Month-to-month,"Fiber optic","Mailed check",Loyal,No
2085-BOJKI,Male,17,96.65,1588.25,"One year","Fiber optic","Bank transfer (automatic)",Loyal,No
0817-HSUSE,Male,1,75.50,75.50,Month-to-month,DSL,"Electronic check",New,No
5663-QBGIS,Male,72,98.35,6929.40,"Two year","Fiber optic","Bank transfer (automatic)",Loyal,No
4450-MDZFX,Male,60,74.35,4453.30,Month-to-month,"Fiber optic","Bank transfer (automatic)",Loyal,No
6701-DHKWQ,Female,61,51.35,3244.40,"Two year",DSL,"Credit card (automatic)",Loyal,No
7554-AKDQF,Female,6,45.65,323.45,Month-to-month,DSL,"Mailed check",New,No
3536-IQCTX,Male,32,85.30,2661.10,Month-to-month,"Fiber optic","Electronic check",Loyal,Yes
4911-BANWH,Female,31,86.55,2697.40,Month-to-month,"Fiber optic","Credit card (automatic)",Loyal,Yes
8496-EJAUI,Male,19,73.85,1424.50,Month-to-month,"Fiber optic","Credit card (automatic)",Loyal,Yes
5423-BHIXO,Female,32,54.20,1739.60,Month-to-month,DSL,"Electronic check",Loyal,No
6908-VVYHM,Male,65,90.65,5931.00,Month-to-month,"Fiber optic","Electronic check",Loyal,No
2959-EEXWB,Female,45,50.90,2333.85,Month-to-month,DSL,"Bank transfer (automatic)",Loyal,No
3030-YDNRM,Male,8,74.85,572.45,Month-to-month,"Fiber optic","Electronic check",Mid,No
3402-XRIUO,Female,22,63.55,1381.80,Month-to-month,DSL,"Mailed check",Loyal,No
3132-TVFDZ,Male,57,44.85,2572.95,Month-to-month,DSL,"Electronic check",Loyal,Yes
8286-AFUYI,Male,1,47.95,47.95,Month-to-month,DSL,"Electronic check",New,No
8080-DDEMJ,Male,1,45.10,45.10,Month-to-month,DSL,"Electronic check",New,Yes
8356-WUAOJ,Female,1,45.00,45.00,Month-to-month,DSL,"Electronic check",New,No
6365-MTGZX,Male,24,96.00,2122.45,Month-to-month,"Fiber optic","Electronic check",Loyal,Yes
8058-DMYRU,Male,54,90.05,4931.80,Month-to-month,"Fiber optic","Electronic check",Loyal,No
6990-YNRIO,Male,65,108.65,6937.95,"Two year","Fiber optic","Bank transfer (automatic)",Loyal,Yes
6959-GQEGV,Male,45,75.95,3273.80,Month-to-month,DSL,"Electronic check",Loyal,No
1265-HVPZB,Male,59,66.40,3958.20,"One year",DSL,"Credit card (automatic)",Loyal,No
4115-UMJFQ,Male,69,35.75,2492.25,"One year",DSL,"Bank transfer (automatic)",Loyal,No
0621-TWIEM,Male,10,45.55,402.60,Month-to-month,DSL,"Electronic check",Mid,Yes
3537-RYBHH,Female,47,67.45,3252.00,Month-to-month,DSL,"Credit card (automatic)",Loyal,No
2485-ITVKB,Female,2,35.10,68.75,Month-to-month,DSL,"Electronic check",New,Yes
3669-OYSJI,Male,1,46.20,46.20,Month-to-month,DSL,"Credit card (automatic)",New,Yes
1612-EOHDH,Female,1,45.15,45.15,Month-to-month,DSL,"Electronic check",New,Yes
6702-OHFWR,Male,1,43.30,43.30,Month-to-month,DSL,"Electronic check",New,Yes
