,tenure,MonthlyCharges,TotalCharges,gender_Male,Contract_One year,Contract_Two year,InternetService_Fiber optic,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_Mid,tenure_group_New,Churn_Yes
2064,7,99.25,665.45,True,False,False,True,False,True,False,True,False,True
2065,55,64.75,3617.1,False,False,True,False,False,False,True,False,False,False
2066,65,100.15,6643.5,False,True,False,True,False,False,False,False,False,False
2067,1,84.8,84.8,True,False,False,True,False,True,False,False,True,True
2068,70,113.0,7987.6,False,False,True,True,True,False,False,False,False,False
2069,36,40.65,1547.35,False,False,True,False,True,False,False,False,False,False
2070,52,105.0,5426.85,True,True,False,True,False,False,False,False,False,True
2071,22,54.45,1127.35,True,False,False,False,False,True,False,False,False,True
2072,22,94.95,2142.8,True,False,False,True,False,False,False,False,False,False
2073,5,59.9,287.85,False,False,False,False,True,False,False,False,True,False
2074,47,85.3,4045.65,False,False,False,True,False,True,False,False,False,True
2075,33,83.35,2757.85,False,False,False,True,False,True,False,False,False,True
2076,18,33.5,600.0,True,False,False,False,True,False,False,False,False,True
2077,56,81.8,4534.45,True,False,True,False,True,False,False,False,False,False
2078,35,59.6,2094.9,True,False,False,False,False,True,False,False,False,False
2079,15,84.35,1302.65,False,False,False,True,True,False,False,False,False,False
2080,24,90.35,2238.5,True,False,False,True,False,True,False,False,False,True
2081,1,55.55,55.55,True,False,False,False,False,False,True,False,True,False
2082,70,75.35,5437.75,False,False,True,False,True,False,False,False,False,False
2083,1,90.75,90.75,True,False,False,True,False,True,False,False,True,True
2084,4,89.6,365.65,False,False,False,True,False,False,True,False,True,True
2085,39,59.3,2209.15,False,True,False,False,False,True,False,False,False,False
2086,29,66.1,1912.15,False,False,False,False,False,True,False,False,False,False
2087,61,86.45,5175.3,False,False,True,False,True,False,False,False,False,False
2088,13,52.1,670.65,True,False,False,False,True,False,False,False,False,False
2089,66,47.4,3177.25,False,False,True,False,False,False,True,False,False,False
2090,2,49.25,90.35,True,False,False,False,False,True,False,False,True,True
2091,59,109.15,6557.75,False,True,False,True,True,False,False,False,False,False
2092,62,94.95,5791.85,True,True,False,True,True,False,False,False,False,False
2093,33,93.55,3055.5,True,True,False,True,False,True,False,False,False,False
2094,66,79.5,5196.1,True,False,True,False,True,False,False,False,False,False
2095,72,115.05,8405.0,False,False,True,True,True,False,False,False,False,False
2096,19,95.15,1789.25,False,False,False,True,False,True,False,False,False,True
2097,51,95.15,5000.05,False,True,False,True,False,False,True,False,False,False
2098,63,105.4,6713.2,True,False,False,True,False,True,False,False,False,False
2099,22,101.35,2317.1,True,False,False,True,False,False,False,False,False,True
2100,4,70.05,266.9,False,False,False,True,True,False,False,False,True,True
2101,4,74.65,301.4,True,False,False,True,False,True,False,False,True,True
2102,71,85.45,6029.9,True,False,True,False,False,False,False,False,False,False
2103,46,40.4,1842.7,True,False,True,False,True,False,False,False,False,False
2104,4,50.4,206.6,True,False,False,False,False,False,True,False,True,True
2105,7,79.65,604.7,False,False,False,True,False,False,True,True,False,True
2106,69,105.2,7386.05,True,True,False,True,False,False,False,False,False,False
2107,72,100.65,7334.05,False,False,True,True,False,False,False,False,False,False
2108,19,79.85,1471.75,True,False,False,True,False,True,False,False,False,True
2109,28,91.0,2626.15,True,False,False,True,False,True,False,False,False,False
2110,5,78.75,412.1,True,False,False,True,False,True,False,False,True,True
2111,72,116.75,8277.05,False,False,True,True,True,False,False,False,False,False
2112,8,80.45,583.45,True,False,False,True,True,False,False,True,False,True
2113,7,59.1,369.25,False,True,False,False,False,True,False,True,False,False
2114,22,49.8,1049.05,False,False,False,False,False,True,False,False,False,False
2115,52,81.4,4354.45,True,True,False,False,True,False,False,False,False,False
2116,68,38.9,2719.2,False,False,True,False,False,False,True,False,False,False
2117,71,87.95,6365.35,False,False,True,False,False,False,False,False,False,False
2118,34,96.35,3190.25,False,False,False,True,False,True,False,False,False,False
2119,35,24.15,812.5,False,False,False,False,False,True,False,False,False,False
2120,1,44.0,44.0,True,False,False,False,False,True,False,False,True,False
2121,1,50.1,50.1,False,False,False,False,False,False,True,False,True,True
2122,53,60.6,3297.0,False,True,False,False,True,False,False,False,False,False
2123,2,76.4,151.8,True,False,False,True,False,True,False,False,True,True
2124,3,98.7,293.65,True,False,False,True,False,True,False,False,True,True
2125,13,100.8,1308.1,False,False,False,True,False,True,False,False,False,True
2126,41,53.95,2215.4,True,False,False,False,False,True,False,False,False,False
2127,28,90.1,2598.95,False,True,False,True,False,False,False,False,False,True
2128,8,29.35,216.45,True,False,False,False,False,False,True,True,False,False
2129,54,95.1,5064.85,False,False,True,True,False,False,False,False,False,False
2130,19,44.9,839.65,False,False,False,False,False,False,True,False,False,False
2131,72,92.65,6733.0,False,False,True,False,False,False,False,False,False,False
2132,62,43.7,2618.3,True,False,True,False,False,False,False,False,False,False
2133,56,72.6,4084.35,False,False,True,False,True,False,False,False,False,False
2134,15,51.55,765.5,True,False,False,False,False,True,False,False,False,True
2135,10,79.25,793.55,True,False,False,True,False,True,False,True,False,True
2136,2,24.5,46.4,False,False,False,False,False,True,False,False,True,False
2137,5,94.85,462.8,True,False,False,True,False,False,False,False,True,True
2138,25,61.05,1540.2,False,True,False,False,False,True,False,False,False,False
2139,2,85.7,169.8,False,False,False,True,False,True,False,False,True,True
2140,49,106.65,5168.1,True,True,False,True,False,False,False,False,False,False
2141,63,108.25,6780.1,False,False,False,True,True,False,False,False,False,False
2142,1,55.3,55.3,False,False,False,False,False,False,True,False,True,False
2143,52,72.95,3829.75,True,False,False,True,False,False,False,False,False,False
2144,60,89.45,5294.6,False,False,False,True,False,True,False,False,False,False
2145,64,104.65,6889.8,True,True,False,True,True,False,False,False,False,False
2146,43,75.2,3254.35,False,False,True,False,False,False,False,False,False,False
2147,61,101.15,6383.9,False,True,False,True,False,False,False,False,False,False
2148,1,44.4,44.4,False,False,False,False,False,False,True,False,True,True
2149,5,89.5,477.7,True,False,False,True,False,True,False,False,True,True
2150,66,68.75,4447.55,True,False,True,False,False,False,False,False,False,False
2151,67,111.05,7321.05,True,False,True,True,False,True,False,False,False,False
2152,42,99.0,4135.0,False,False,True,True,True,False,False,False,False,False
2153,1,86.05,86.05,True,False,False,True,False,True,False,False,True,True
2154,4,44.55,174.3,True,False,False,False,False,True,False,False,True,True
2155,34,77.2,2753.8,True,True,False,False,False,False,False,False,False,False
2156,19,24.85,434.8,False,False,False,False,False,False,True,False,False,False
2157,31,35.4,1077.5,True,False,False,False,False,False,False,False,False,True
2158,1,95.65,95.65,False,False,False,True,False,False,True,False,True,True
2159,3,41.35,107.25,True,False,False,False,False,False,True,False,True,False
2160,69,84.45,5848.6,False,True,False,True,False,False,False,False,False,False
2161,10,34.7,329.8,False,False,False,False,False,True,False,True,False,True
2162,25,99.3,2513.5,True,False,True,True,False,False,False,False,False,False
2163,64,81.05,5135.35,True,False,False,True,False,True,False,False,False,False
2164,30,67.6,2000.2,True,False,False,False,False,True,False,False,False,False
2165,13,70.15,931.75,True,False,False,True,False,True,False,False,False,False
2166,64,115.0,7396.15,False,True,False,True,False,True,False,False,False,False
2167,46,84.8,3958.85,False,False,False,True,False,False,False,False,False,False
2168,17,92.55,1515.1,True,False,False,True,False,True,False,False,False,True
2169,13,63.15,816.8,False,False,False,False,False,False,True,False,False,False
2170,67,74.0,4868.4,False,False,True,False,True,False,False,False,False,False
2171,24,29.1,688.0,True,False,False,False,False,True,False,False,False,False
2172,6,50.05,288.35,True,False,False,False,False,False,True,False,True,False
2173,53,60.05,3229.65,True,True,False,False,False,True,False,False,False,True
2174,16,74.3,1178.25,True,False,False,True,True,False,False,False,False,True
2175,13,74.65,966.25,False,True,False,True,False,False,True,False,False,False
2176,9,85.35,758.6,True,False,False,True,False,True,False,True,False,True
2177,25,74.3,1863.8,False,True,False,False,False,False,True,False,False,True
2178,7,44.4,265.8,True,False,False,False,False,True,False,True,False,False
2179,38,85.4,3297.0,True,False,True,False,False,False,False,False,False,False
2180,43,94.1,4107.3,False,False,False,True,False,True,False,False,False,False
2181,4,98.1,396.3,False,False,False,True,False,False,False,False,True,True
2182,25,108.9,2809.05,False,False,True,True,False,True,False,False,False,False
2183,27,56.2,1567.55,True,True,False,False,False,False,True,False,False,False
2184,71,85.45,6028.95,True,True,False,True,True,False,False,False,False,False
2185,24,88.95,2072.75,False,False,False,True,True,False,False,False,False,False
2186,50,109.65,5551.15,False,False,True,True,False,True,False,False,False,True
2187,57,74.35,4317.35,True,False,True,False,False,False,False,False,False,False
2188,15,48.85,736.8,False,False,False,False,False,True,False,False,False,False
2189,4,80.1,336.15,True,False,False,True,False,True,False,False,True,False
2190,28,56.05,1522.65,False,False,False,False,False,True,False,False,False,False
2191,9,74.55,622.9,False,False,False,True,False,True,False,True,False,True
2192,55,89.8,4959.6,False,False,False,True,False,False,False,False,False,False
2193,3,100.95,329.95,True,False,False,True,False,True,False,False,True,True
2194,10,94.9,1048.85,True,False,False,True,False,True,False,True,False,True
2195,62,106.05,6703.5,False,True,False,True,True,False,False,False,False,False
2196,32,104.9,3351.55,True,False,False,True,False,True,False,False,False,True
2197,9,24.1,259.8,True,True,False,False,False,False,False,True,False,True
2198,60,59.85,3483.45,False,False,True,False,False,False,False,False,False,False
2199,58,86.1,4890.5,True,False,True,False,False,True,False,False,False,False
2200,2,97.1,184.15,True,False,False,True,False,True,False,False,True,False
2201,37,36.65,1315.0,True,False,False,False,False,True,False,False,False,False
2202,65,103.9,6767.1,False,True,False,True,False,False,False,False,False,False
2203,66,104.05,6890.0,True,True,False,True,False,True,False,False,False,True
2204,62,48.7,3008.55,False,False,True,False,False,False,False,False,False,False
2205,3,88.35,262.05,True,False,False,True,False,False,True,False,True,True
2206,72,109.55,8165.1,False,False,True,True,False,True,False,False,False,False
2207,29,94.65,2649.15,True,False,False,True,True,False,False,False,False,True
2208,4,55.2,220.65,False,False,False,False,False,True,False,False,True,False
2209,1,74.4,74.4,True,False,False,True,False,True,False,False,True,True
2210,41,79.9,3326.2,False,False,False,False,True,False,False,False,False,True
2211,13,43.8,592.65,False,True,False,False,False,True,False,False,False,False
2212,1,50.15,50.15,True,False,False,False,False,False,True,False,True,False
2213,8,69.7,560.85,True,False,False,True,False,True,False,True,False,True
2214,60,61.4,3638.25,True,False,True,False,False,True,False,False,False,False
2215,12,98.1,1060.2,False,False,False,True,False,True,False,True,False,True
2216,40,70.75,2921.75,True,True,False,False,True,False,False,False,False,False
2217,66,61.15,4017.45,False,False,True,False,False,False,False,False,False,False
2218,66,63.85,4174.35,False,True,False,False,True,False,False,False,False,False
2219,49,98.7,4920.55,True,False,False,True,False,True,False,False,False,False
2220,23,84.4,1936.85,False,False,False,True,False,False,True,False,False,False
2221,3,25.1,79.8,True,False,False,False,False,True,False,False,True,False
2222,4,48.25,202.25,False,False,False,False,False,False,True,False,True,False
2223,4,99.6,347.65,False,False,False,True,False,True,False,False,True,True
2224,11,94.2,999.9,False,False,False,True,False,True,False,True,False,False
2225,2,62.15,113.1,False,False,False,False,False,False,True,False,True,False
2226,26,79.3,2015.8,False,False,False,True,False,False,False,False,False,False
2227,24,56.25,1454.25,True,True,False,False,True,False,False,False,False,False
2228,60,99.0,6017.9,True,False,False,True,False,True,False,False,False,False
2229,64,90.6,5817.45,False,False,True,False,False,False,True,False,False,False
2230,66,85.9,5595.3,True,False,True,False,False,False,False,False,False,False
